Location,job_type,sql,sas,spark,java,r,lat,long
CA,data_engineer,0,0,1,1,0,,
CA,data_engineer,1,0,0,1,0,,
NJ,data_engineer,1,0,0,1,0,,
CA,data_engineer,0,0,1,0,0,,
CA,data_engineer,1,0,1,1,0,,
CA,data_engineer,0,0,1,1,0,,
NY,data_engineer,0,0,1,0,0,43,-75
CA,data_engineer,0,0,1,1,0,,
CA,data_engineer,0,0,0,0,0,,
NY,data_engineer,1,1,1,0,1,43,-75
CA,data_engineer,1,0,1,1,1,,
NY,data_engineer,1,0,1,1,0,43,-75
CA,data_engineer,0,0,0,0,0,,
CA,data_engineer,0,0,1,1,0,,
CA,data_engineer,1,0,1,1,0,,
DC,data_engineer,0,1,1,0,0,,
CA,data_engineer,1,0,1,0,0,,
NY,data_engineer,1,0,1,1,0,43,-75
CA,data_engineer,1,0,1,1,0,,
CA,data_engineer,0,0,0,0,0,,
WA,data_engineer,1,0,1,0,0,47.751076,-120.740135
CA,data_engineer,1,0,1,1,1,,
NY,data_engineer,0,0,0,0,0,43,-75
CA,data_engineer,0,0,1,0,0,,
NY,data_engineer,1,0,1,1,0,43,-75
CA,data_engineer,1,0,1,1,0,,
CA,data_engineer,1,0,0,0,0,,
CA,data_engineer,0,0,1,0,0,,
CA,data_engineer,0,0,1,1,0,,
NY,data_engineer,1,0,1,1,0,43,-75
CA,data_engineer,0,0,1,1,0,,
CA,data_engineer,1,0,1,1,0,,
NY,data_engineer,1,0,1,0,0,43,-75
CA,data_engineer,0,0,1,1,0,,
CA,data_engineer,0,0,0,0,0,,
NY,data_engineer,1,0,1,1,0,43,-75
CA,data_engineer,0,0,1,0,0,,
CA,data_engineer,0,0,1,0,0,,
CA,data_engineer,0,0,1,1,0,,
CA,data_engineer,0,0,1,0,0,,
NJ,data_engineer,1,0,1,1,0,,
CA,data_engineer,0,0,1,0,0,,
CA,data_engineer,1,0,0,0,0,,
CA,data_engineer,1,0,0,1,0,,
CA,data_engineer,1,0,1,0,0,,
CA,data_engineer,1,0,1,0,0,,
MA,data_engineer,0,0,1,1,0,45.376584,-68.972168
NY,data_engineer,0,0,1,1,0,43,-75
NY,data_engineer,0,0,1,1,0,43,-75
CA,data_engineer,1,0,1,1,0,,
CA,data_engineer,1,0,1,0,0,,
CA,data_engineer,0,0,1,1,0,,
CA,data_engineer,0,0,0,1,0,,
CA,data_engineer,1,1,0,1,1,,
NY,data_engineer,0,0,1,1,0,43,-75
CA,data_engineer,0,0,1,1,0,,
MA,data_engineer,1,0,1,1,0,45.376584,-68.972168
CA,data_engineer,0,0,0,1,0,,
CA,data_engineer,1,1,0,1,1,,
WA,data_engineer,1,0,0,0,0,47.751076,-120.740135
VA,data_engineer,0,0,0,0,0,37.926868,-68.024902
CA,data_engineer,1,0,0,0,1,,
NY,data_engineer,1,0,1,1,0,43,-75
NJ,data_engineer,1,0,1,1,0,,
CA,data_engineer,0,0,1,1,0,,
CA,data_engineer,0,0,0,0,0,,
CA,data_engineer,1,0,1,1,0,,
CA,data_engineer,0,0,0,1,0,,
CA,data_engineer,0,0,1,1,0,,
DE,data_engineer,0,0,1,1,0,39,-75.5
NY,data_engineer,0,0,0,1,0,43,-75
MD,data_engineer,0,0,0,1,0,39.045753,-76.641273
